2021-02-21 18:17:57,451 INFO  Logger.cs: 70 - 
2021-02-21 18:19:04,873 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-9
2021-02-21 18:19:04,873 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-9
2021-02-21 18:19:04,873 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-9
2021-02-21 18:19:04,874 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-9
2021-02-21 18:19:04,874 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-9
2021-02-21 18:19:04,874 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-9
2021-02-21 18:19:05,509 INFO  ExportPropertyManager.cs: 537 - Unknown
2021-02-21 18:19:05,513 INFO  SwAddin.cs: 316 - Loading config tree
2021-02-21 18:19:05,518 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-02-21 18:19:05,519 INFO  ExportPropertyManager.cs: 537 - Unknown
2021-02-21 18:19:05,520 INFO  SwAddin.cs: 321 - Showing property manager
2021-02-21 18:19:29,933 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:19:30,097 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:19:30,277 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:19:30,683 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:19:57,008 INFO  ExportPropertyManager.cs: 443 - Configuration canceled
2021-02-21 18:19:57,046 INFO  ExportPropertyManager.cs: 1183 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:20:00,132 INFO  SwAddin.cs: 271 - Assembly export called for file Full assembly Draft 2
2021-02-21 18:20:01,283 INFO  SwAddin.cs: 290 - Saving assembly
2021-02-21 18:20:01,426 INFO  SwAddin.cs: 293 - Opening property manager
2021-02-21 18:20:01,426 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Full assembly Draft 2
2021-02-21 18:20:01,427 INFO  ExportHelperExtension.cs: 1145 - Found 67 in Full assembly Draft 2
2021-02-21 18:20:01,428 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Full assembly Draft 2
2021-02-21 18:20:01,428 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2021-02-21 18:20:01,429 INFO  ExportHelperExtension.cs: 1170 - 10 components to check
2021-02-21 18:20:01,429 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-3
2021-02-21 18:20:01,430 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-3
2021-02-21 18:20:01,430 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-3
2021-02-21 18:20:01,431 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-5
2021-02-21 18:20:01,431 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-5
2021-02-21 18:20:01,432 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-5
2021-02-21 18:20:01,432 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Envolope_104x40-1
2021-02-21 18:20:01,433 INFO  ExportHelperExtension.cs: 1145 - Found 32 in Envolope_104x40-1
2021-02-21 18:20:01,433 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Envolope_104x40-1
2021-02-21 18:20:01,434 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-1
2021-02-21 18:20:01,434 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-1
2021-02-21 18:20:01,435 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-1
2021-02-21 18:20:01,436 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-1
2021-02-21 18:20:01,436 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-1
2021-02-21 18:20:01,437 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-1
2021-02-21 18:20:01,438 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-3
2021-02-21 18:20:01,438 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-3
2021-02-21 18:20:01,439 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-3
2021-02-21 18:20:01,439 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Gondolaaa_Draft_2-1
2021-02-21 18:20:01,440 INFO  ExportHelperExtension.cs: 1145 - Found 42 in Gondolaaa_Draft_2-1
2021-02-21 18:20:01,444 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Gondolaaa_Draft_2-1
2021-02-21 18:20:01,445 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-5
2021-02-21 18:20:01,575 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-5
2021-02-21 18:20:01,576 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-5
2021-02-21 18:20:01,576 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-9
2021-02-21 18:20:01,577 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-9
2021-02-21 18:20:01,577 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-9
2021-02-21 18:20:01,577 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-9
2021-02-21 18:20:01,578 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-9
2021-02-21 18:20:01,578 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-9
2021-02-21 18:20:01,578 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Full assembly Draft 2
2021-02-21 18:20:01,579 INFO  ExportHelperExtension.cs: 1145 - Found 67 in Full assembly Draft 2
2021-02-21 18:20:01,579 INFO  ExportHelperExtension.cs: 1155 - Found 1 features of type [RefAxis] in Full assembly Draft 2
2021-02-21 18:20:01,579 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2021-02-21 18:20:01,580 INFO  ExportHelperExtension.cs: 1170 - 10 components to check
2021-02-21 18:20:01,580 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-3
2021-02-21 18:20:01,580 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-3
2021-02-21 18:20:01,581 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-3
2021-02-21 18:20:01,581 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-5
2021-02-21 18:20:01,581 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-5
2021-02-21 18:20:01,582 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-5
2021-02-21 18:20:01,582 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Envolope_104x40-1
2021-02-21 18:20:01,582 INFO  ExportHelperExtension.cs: 1145 - Found 32 in Envolope_104x40-1
2021-02-21 18:20:01,583 INFO  ExportHelperExtension.cs: 1155 - Found 2 features of type [RefAxis] in Envolope_104x40-1
2021-02-21 18:20:01,583 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-1
2021-02-21 18:20:01,583 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-1
2021-02-21 18:20:01,584 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-1
2021-02-21 18:20:01,584 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-1
2021-02-21 18:20:01,584 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-1
2021-02-21 18:20:01,584 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-1
2021-02-21 18:20:01,585 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-3
2021-02-21 18:20:01,585 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-3
2021-02-21 18:20:01,586 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-3
2021-02-21 18:20:01,586 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Gondolaaa_Draft_2-1
2021-02-21 18:20:01,586 INFO  ExportHelperExtension.cs: 1145 - Found 42 in Gondolaaa_Draft_2-1
2021-02-21 18:20:01,587 INFO  ExportHelperExtension.cs: 1155 - Found 3 features of type [RefAxis] in Gondolaaa_Draft_2-1
2021-02-21 18:20:01,587 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-5
2021-02-21 18:20:01,587 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-5
2021-02-21 18:20:01,588 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-5
2021-02-21 18:20:01,588 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-9
2021-02-21 18:20:01,588 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-9
2021-02-21 18:20:01,589 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-9
2021-02-21 18:20:01,589 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-9
2021-02-21 18:20:01,590 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-9
2021-02-21 18:20:01,590 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-9
2021-02-21 18:20:01,679 INFO  ExportPropertyManager.cs: 537 - Unknown
2021-02-21 18:20:01,680 INFO  SwAddin.cs: 316 - Loading config tree
2021-02-21 18:20:01,681 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-02-21 18:20:01,681 INFO  ExportPropertyManager.cs: 537 - Unknown
2021-02-21 18:20:01,681 INFO  SwAddin.cs: 321 - Showing property manager
2021-02-21 18:20:32,462 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:20:32,661 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:20:32,878 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:20:33,294 INFO  ExportPropertyManager.cs: 1177 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:20:35,992 INFO  ExportPropertyManager.cs: 449 - Configuration saved
2021-02-21 18:20:37,500 INFO  ExportPropertyManager.cs: 1183 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-21 18:20:40,510 INFO  SwAddin.cs: 271 - Assembly export called for file Full assembly Draft 2
2021-02-21 18:20:40,510 INFO  SwAddin.cs: 276 - Save is required
2021-02-21 18:20:40,511 INFO  SwAddin.cs: 290 - Saving assembly
2021-02-21 18:20:40,792 INFO  SwAddin.cs: 293 - Opening property manager
2021-02-21 18:20:40,793 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Full assembly Draft 2
2021-02-21 18:20:40,793 INFO  ExportHelperExtension.cs: 1145 - Found 68 in Full assembly Draft 2
2021-02-21 18:20:40,794 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Full assembly Draft 2
2021-02-21 18:20:40,794 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2021-02-21 18:20:40,794 INFO  ExportHelperExtension.cs: 1170 - 10 components to check
2021-02-21 18:20:40,795 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-3
2021-02-21 18:20:40,795 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-3
2021-02-21 18:20:40,796 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-3
2021-02-21 18:20:40,797 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-5
2021-02-21 18:20:40,797 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-5
2021-02-21 18:20:40,798 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-5
2021-02-21 18:20:40,798 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Envolope_104x40-1
2021-02-21 18:20:40,799 INFO  ExportHelperExtension.cs: 1145 - Found 32 in Envolope_104x40-1
2021-02-21 18:20:40,800 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Envolope_104x40-1
2021-02-21 18:20:40,800 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-1
2021-02-21 18:20:40,801 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-1
2021-02-21 18:20:40,802 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-1
2021-02-21 18:20:40,802 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-1
2021-02-21 18:20:40,803 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-1
2021-02-21 18:20:40,803 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-1
2021-02-21 18:20:40,804 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-3
2021-02-21 18:20:40,804 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-3
2021-02-21 18:20:40,805 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-3
2021-02-21 18:20:40,805 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from Gondolaaa_Draft_2-1
2021-02-21 18:20:40,805 INFO  ExportHelperExtension.cs: 1145 - Found 42 in Gondolaaa_Draft_2-1
2021-02-21 18:20:40,806 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in Gondolaaa_Draft_2-1
2021-02-21 18:20:40,807 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-5
2021-02-21 18:20:40,807 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-5
2021-02-21 18:20:40,808 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-5
2021-02-21 18:20:40,808 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from bracket_1-9
2021-02-21 18:20:40,808 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-9
2021-02-21 18:20:40,809 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in bracket_1-9
2021-02-21 18:20:40,810 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from servo_shaft-9
2021-02-21 18:20:40,811 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-9
2021-02-21 18:20:40,811 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in servo_shaft-9
2021-02-21 18:20:40,812 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Full assembly Draft 2
2021-02-21 18:20:40,812 INFO  ExportHelperExtension.cs: 1145 - Found 68 in Full assembly Draft 2
2021-02-21 18:20:40,813 INFO  ExportHelperExtension.cs: 1155 - Found 1 features of type [RefAxis] in Full assembly Draft 2
2021-02-21 18:20:40,813 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2021-02-21 18:20:40,814 INFO  ExportHelperExtension.cs: 1170 - 10 components to check
2021-02-21 18:20:40,814 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-3
2021-02-21 18:20:40,815 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-3
2021-02-21 18:20:40,816 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-3
2021-02-21 18:20:40,816 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-5
2021-02-21 18:20:40,817 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-5
2021-02-21 18:20:40,818 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-5
2021-02-21 18:20:40,818 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Envolope_104x40-1
2021-02-21 18:20:40,819 INFO  ExportHelperExtension.cs: 1145 - Found 32 in Envolope_104x40-1
2021-02-21 18:20:40,820 INFO  ExportHelperExtension.cs: 1155 - Found 2 features of type [RefAxis] in Envolope_104x40-1
2021-02-21 18:20:40,820 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-1
2021-02-21 18:20:40,820 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-1
2021-02-21 18:20:40,821 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-1
2021-02-21 18:20:40,821 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from servo_shaft-1
2021-02-21 18:20:40,822 INFO  ExportHelperExtension.cs: 1145 - Found 32 in servo_shaft-1
2021-02-21 18:20:40,822 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in servo_shaft-1
2021-02-21 18:20:40,822 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-3
2021-02-21 18:20:40,822 INFO  ExportHelperExtension.cs: 1145 - Found 37 in bracket_1-3
2021-02-21 18:20:40,825 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in bracket_1-3
2021-02-21 18:20:40,826 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Gondolaaa_Draft_2-1
2021-02-21 18:20:40,826 INFO  ExportHelperExtension.cs: 1145 - Found 42 in Gondolaaa_Draft_2-1
2021-02-21 18:20:40,826 INFO  ExportHelperExtension.cs: 1155 - Found 3 features of type [RefAxis] in Gondolaaa_Draft_2-1
2021-02-21 18:20:40,827 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from bracket_1-5
